Transaction_ID,Products
32807,"Gorra, Camiseta, Calcetines, Pantalones"
32808,"Zapatillas, Botella, Pantalones, Gorra, Camiseta"
32809,"Toalla, Sudadera, Camiseta"
32810,"Botella, Toalla, Camiseta"
32811,"Toalla, Sudadera, Gorra, Camiseta"
32812,"Toalla, Sudadera, Bolsa, Botella"
32813,"Toalla, Sudadera, Balón, Camiseta"
32814,"Toalla, Bolsa, Botella"
32815,"Pantalones, Bolsa, Gorra, Toalla"
32816,"Gorra, Camiseta, Pantalones"
32817,"Toalla, Zapatillas, Sudadera, Camiseta"
32818,"Zapatillas, Balón, Bolsa"
32819,"Bolsa, Botella, Pantalones, Balón"
32820,"Botella, Bolsa, Calcetines"
32821,"Zapatillas, Sudadera, Calcetines, Botella"
32822,"Toalla, Bolsa, Botella"
32823,"Balón, Gorra"
32824,Pantalones
32825,Zapatillas
32826,"Gorra, Botella"
32827,"Gorra, Camiseta, Pantalones"
32828,"Gorra, Camiseta, Pantalones"
32829,"Toalla, Sudadera, Camiseta"
32830,"Toalla, Bolsa, Camiseta, Botella"
32831,"Zapatillas, Sudadera, Calcetines"
32832,"Zapatillas, Balón, Bolsa"
32833,"Toalla, Gorra, Camiseta, Pantalones"
32834,"Gorra, Camiseta, Pantalones"
32835,"Toalla, Bolsa, Botella"
32836,"Zapatillas, Sudadera, Bolsa, Calcetines"
32837,"Camiseta, Balón, Botella"
32838,"Gorra, Camiseta, Pantalones"
32839,"Sudadera, Botella, Zapatillas"
32840,"Toalla, Sudadera, Camiseta"
32841,"Toalla, Bolsa, Camiseta, Botella"
32842,"Zapatillas, Sudadera, Balón, Calcetines"
32843,"Gorra, Camiseta, Pantalones"
32844,Zapatillas
32845,"Zapatillas, Balón, Bolsa"
32846,"Camiseta, Sudadera, Botella"
32847,"Zapatillas, Calcetines, Toalla, Sudadera, Balón"
32848,"Zapatillas, Balón, Bolsa, Pantalones"
32849,"Zapatillas, Botella, Toalla, Balón, Bolsa"
32850,"Toalla, Bolsa, Botella"
32851,"Toalla, Zapatillas, Balón, Bolsa"
32852,"Zapatillas, Balón, Gorra, Bolsa, Camiseta"
32853,"Gorra, Camiseta, Pantalones"
32854,"Calcetines, Toalla, Zapatillas"
32855,"Bolsa, Camiseta, Botella, Balón"
32856,"Calcetines, Gorra, Balón"
32857,"Zapatillas, Camiseta"
32858,"Toalla, Sudadera, Camiseta"
32859,"Zapatillas, Balón, Bolsa, Botella"
32860,"Toalla, Bolsa, Botella"
32861,"Toalla, Bolsa, Botella"
32862,"Pantalones, Botella, Camiseta"
32863,"Toalla, Sudadera, Pantalones, Camiseta"
32864,"Zapatillas, Sudadera, Calcetines"
32865,"Gorra, Camiseta, Pantalones"
32866,"Toalla, Sudadera, Camiseta"
32867,"Gorra, Camiseta, Calcetines, Pantalones"
32868,"Bolsa, Zapatillas, Camiseta"
32869,"Zapatillas, Balón, Bolsa"
32870,"Calcetines, Camiseta, Botella, Bolsa"
32871,"Toalla, Zapatillas, Sudadera, Calcetines"
32872,"Zapatillas, Toalla, Balón, Bolsa, Camiseta"
32873,"Zapatillas, Balón, Bolsa"
32874,"Zapatillas, Balón, Bolsa"
32875,"Balón, Zapatillas"
32876,"Toalla, Balón, Bolsa, Botella"
32877,"Gorra, Camiseta, Pantalones"
32878,"Gorra, Zapatillas, Toalla"
32879,"Toalla, Zapatillas, Sudadera, Calcetines"
32880,"Toalla, Sudadera, Botella, Camiseta"
32881,"Toalla, Sudadera, Camiseta"
32882,"Toalla, Bolsa, Botella"
32883,"Toalla, Sudadera, Camiseta"
32884,"Sudadera, Zapatillas, Calcetines, Toalla"
32885,"Balón, Zapatillas, Calcetines"
32886,"Toalla, Sudadera, Balón, Bolsa, Camiseta"
32887,"Toalla, Zapatillas, Balón, Bolsa"
32888,Botella
32889,"Gorra, Camiseta, Calcetines, Pantalones"
32890,"Balón, Botella, Toalla"
32891,"Toalla, Bolsa, Botella"
32892,"Gorra, Camiseta, Pantalones"
32893,"Calcetines, Camiseta"
32894,"Bolsa, Balón"
32895,"Toalla, Bolsa, Botella"
32896,"Sudadera, Balón, Pantalones, Camiseta"
32897,"Gorra, Camiseta, Pantalones"
32898,"Toalla, Sudadera, Camiseta"
32899,"Toalla, Bolsa, Botella"
32900,"Toalla, Sudadera, Camiseta"
32901,"Toalla, Bolsa, Botella"
32902,"Balón, Sudadera"
32903,"Toalla, Balón, Bolsa, Botella"
32904,"Pantalones, Camiseta, Sudadera"
32905,"Gorra, Balón, Camiseta, Pantalones"
32906,"Zapatillas, Balón, Bolsa"
32907,Pantalones
32908,"Gorra, Camiseta, Pantalones"
32909,"Toalla, Sudadera, Camiseta"
32910,"Zapatillas, Sudadera, Calcetines"
32911,"Camiseta, Pantalones, Sudadera, Zapatillas"
32912,"Zapatillas, Sudadera, Camiseta"
32913,"Toalla, Sudadera, Bolsa, Camiseta"
32914,"Toalla, Bolsa, Botella"
32915,"Gorra, Botella, Sudadera, Camiseta"
32916,"Toalla, Sudadera, Camiseta"
32917,"Toalla, Zapatillas, Sudadera, Calcetines"
32918,"Botella, Balón, Gorra"
32919,"Zapatillas, Balón, Bolsa, Botella"
32920,"Zapatillas, Balón, Bolsa, Pantalones"
32921,"Zapatillas, Sudadera, Calcetines"
32922,"Gorra, Camiseta, Pantalones"
32923,"Botella, Zapatillas"
32924,"Zapatillas, Sudadera, Calcetines"
32925,"Zapatillas, Sudadera, Calcetines"
32926,"Botella, Camiseta, Balón, Calcetines"
32927,"Zapatillas, Sudadera, Calcetines"
32928,"Zapatillas, Sudadera, Calcetines"
32929,"Sudadera, Camiseta"
32930,"Gorra, Camiseta, Pantalones"
32931,"Zapatillas, Sudadera, Calcetines"
32932,"Toalla, Bolsa, Botella"
32933,"Zapatillas, Balón, Bolsa, Gorra"
32934,"Gorra, Bolsa, Camiseta, Pantalones"
32935,"Zapatillas, Balón, Bolsa"
32936,"Toalla, Sudadera, Camiseta"
32937,"Zapatillas, Botella, Calcetines, Pantalones, Sudadera"
32938,"Toalla, Balón, Bolsa, Botella"
32939,"Toalla, Bolsa, Botella"
32940,"Toalla, Bolsa, Camiseta, Botella"
32941,"Zapatillas, Balón, Bolsa"
32942,"Zapatillas, Balón, Bolsa"
32943,"Zapatillas, Sudadera, Calcetines"
32944,"Toalla, Bolsa, Calcetines, Botella"
32945,"Zapatillas, Balón, Bolsa"
32946,"Toalla, Bolsa, Botella"
32947,"Botella, Sudadera, Pantalones"
32948,"Toalla, Bolsa, Botella"
32949,"Calcetines, Pantalones, Sudadera, Gorra"
32950,"Sudadera, Calcetines, Bolsa, Balón"
32951,"Pantalones, Toalla, Sudadera, Balón, Camiseta"
32952,"Zapatillas, Calcetines, Balón, Gorra, Bolsa"
32953,"Toalla, Bolsa, Botella"
32954,"Zapatillas, Balón, Bolsa, Camiseta"
32955,"Botella, Pantalones, Balón, Calcetines"
32956,"Gorra, Camiseta, Pantalones"
32957,"Pantalones, Toalla"
32958,"Gorra, Camiseta, Pantalones"
32959,"Toalla, Sudadera, Camiseta"
32960,"Toalla, Bolsa, Calcetines, Botella"
32961,"Zapatillas, Sudadera, Calcetines"
32962,"Botella, Camiseta"
32963,"Sudadera, Gorra, Camiseta, Pantalones"
32964,"Zapatillas, Sudadera, Calcetines"
32965,"Toalla, Botella, Calcetines, Balón"
32966,"Zapatillas, Calcetines, Sudadera, Bolsa, Camiseta"
32967,"Zapatillas, Sudadera, Calcetines"
32968,"Toalla, Sudadera, Camiseta"
32969,"Sudadera, Toalla, Botella"
32970,"Botella, Toalla, Sudadera, Bolsa, Camiseta"
32971,"Botella, Calcetines, Pantalones, Toalla, Bolsa"
32972,"Gorra, Camiseta, Pantalones"
32973,"Pantalones, Camiseta, Balón, Sudadera"
32974,"Toalla, Zapatillas, Balón, Bolsa"
32975,"Toalla, Sudadera, Camiseta"
32976,"Toalla, Sudadera, Camiseta"
32977,"Toalla, Bolsa, Botella"
32978,"Sudadera, Gorra, Camiseta, Pantalones"
32979,"Zapatillas, Balón, Bolsa"
32980,"Gorra, Camiseta, Pantalones"
32981,"Zapatillas, Sudadera, Calcetines"
32982,"Zapatillas, Sudadera, Calcetines"
32983,"Zapatillas, Camiseta, Sudadera"
32984,"Gorra, Toalla, Sudadera, Pantalones"
32985,"Zapatillas, Balón, Bolsa"
32986,"Zapatillas, Calcetines, Toalla, Sudadera, Bolsa"
32987,"Botella, Balón, Camiseta, Sudadera"
32988,"Calcetines, Botella, Pantalones, Toalla"
32989,"Toalla, Sudadera, Calcetines, Camiseta"
32990,"Toalla, Zapatillas, Bolsa, Botella"
32991,"Toalla, Bolsa, Botella"
32992,"Zapatillas, Sudadera, Calcetines"
32993,"Zapatillas, Balón, Bolsa"
32994,"Calcetines, Bolsa, Pantalones, Sudadera"
32995,"Gorra, Balón, Camiseta, Pantalones"
32996,"Gorra, Camiseta, Pantalones"
32997,"Zapatillas, Gorra, Camiseta, Pantalones"
32998,"Bolsa, Zapatillas, Calcetines, Toalla"
32999,"Gorra, Bolsa, Botella, Pantalones"
33000,"Zapatillas, Bolsa, Camiseta"
33001,"Toalla, Bolsa, Botella"
33002,"Zapatillas, Sudadera, Calcetines"
33003,"Gorra, Camiseta, Pantalones"
33004,"Pantalones, Balón, Calcetines, Zapatillas"
33005,"Toalla, Sudadera, Gorra, Camiseta"
33006,"Gorra, Camiseta, Pantalones"
33007,"Botella, Calcetines, Toalla, Sudadera, Bolsa"
33008,"Zapatillas, Balón, Bolsa, Pantalones"
33009,"Toalla, Sudadera, Bolsa, Camiseta"
33010,"Balón, Sudadera"
33011,Gorra
33012,"Zapatillas, Sudadera, Calcetines"
33013,"Gorra, Camiseta, Pantalones"
33014,"Zapatillas, Balón, Bolsa, Botella"
33015,"Zapatillas, Sudadera, Balón, Calcetines"
33016,"Toalla, Sudadera, Camiseta"
33017,"Gorra, Bolsa, Camiseta, Pantalones"
33018,"Zapatillas, Pantalones, Balón, Gorra, Bolsa"
33019,"Toalla, Zapatillas, Bolsa, Botella"
33020,"Zapatillas, Calcetines, Pantalones, Toalla, Sudadera"
33021,"Toalla, Bolsa, Botella"
33022,"Toalla, Balón, Bolsa, Botella"
33023,"Botella, Toalla, Sudadera, Gorra, Camiseta"
33024,"Zapatillas, Botella, Gorra, Toalla"
33025,"Camiseta, Toalla, Pantalones, Calcetines"
33026,"Toalla, Zapatillas, Sudadera, Camiseta"
33027,"Camiseta, Sudadera, Calcetines, Pantalones"
33028,"Zapatillas, Sudadera, Calcetines"
33029,"Gorra, Camiseta, Pantalones"
33030,"Calcetines, Sudadera, Zapatillas, Balón"
33031,"Toalla, Sudadera, Camiseta"
33032,"Toalla, Bolsa, Botella"
33033,"Zapatillas, Balón, Bolsa"
33034,"Botella, Pantalones, Camiseta"
33035,"Zapatillas, Balón, Bolsa"
33036,"Toalla, Sudadera, Bolsa, Camiseta"
33037,"Gorra, Camiseta, Pantalones"
33038,Zapatillas
33039,"Zapatillas, Balón, Bolsa"
33040,"Toalla, Bolsa, Botella"
33041,"Zapatillas, Calcetines, Sudadera, Gorra, Camiseta"
33042,"Toalla, Bolsa, Botella"
33043,"Camiseta, Balón"
33044,"Zapatillas, Sudadera, Calcetines, Botella"
33045,"Zapatillas, Balón, Pantalones"
33046,"Pantalones, Zapatillas, Botella"
33047,"Camiseta, Pantalones, Calcetines"
33048,"Zapatillas, Balón, Bolsa, Gorra"
33049,"Pantalones, Camiseta, Balón"
33050,"Zapatillas, Balón, Bolsa"
33051,"Zapatillas, Balón, Bolsa"
33052,Calcetines
33053,"Zapatillas, Balón, Bolsa, Calcetines"
33054,"Toalla, Bolsa, Botella"
33055,"Zapatillas, Balón, Bolsa, Pantalones"
33056,"Zapatillas, Botella, Toalla, Gorra, Bolsa"
33057,"Camiseta, Zapatillas, Pantalones"
33058,"Zapatillas, Balón, Bolsa, Gorra"
33059,"Gorra, Camiseta, Pantalones"
33060,"Toalla, Sudadera, Camiseta"
33061,"Gorra, Balón, Camiseta, Pantalones"
33062,"Pantalones, Toalla, Calcetines"
33063,"Bolsa, Calcetines, Sudadera, Pantalones"
33064,"Zapatillas, Sudadera, Calcetines"
33065,"Zapatillas, Sudadera, Calcetines"
33066,"Toalla, Bolsa, Botella"
33067,"Calcetines, Gorra, Bolsa"
33068,Calcetines
33069,"Botella, Camiseta, Zapatillas, Pantalones"
33070,"Zapatillas, Sudadera, Balón, Calcetines"
33071,"Toalla, Sudadera, Camiseta"
33072,"Camiseta, Gorra, Balón, Botella"
33073,"Sudadera, Botella, Bolsa"
33074,"Zapatillas, Balón, Bolsa"
33075,"Sudadera, Balón, Bolsa, Camiseta"
33076,"Zapatillas, Balón, Bolsa, Camiseta"
33077,"Toalla, Sudadera, Camiseta"
33078,"Botella, Toalla, Balón, Gorra, Bolsa"
33079,"Toalla, Bolsa, Balón"
33080,"Zapatillas, Balón, Bolsa, Camiseta"
33081,"Toalla, Zapatillas, Bolsa, Botella"
33082,"Toalla, Bolsa, Botella"
33083,"Camiseta, Balón, Bolsa"
33084,"Pantalones, Camiseta, Sudadera"
33085,"Gorra, Camiseta, Calcetines, Pantalones"
33086,"Gorra, Camiseta, Pantalones"
33087,"Zapatillas, Sudadera, Calcetines, Pantalones"
33088,"Zapatillas, Balón, Bolsa"
33089,"Calcetines, Sudadera, Zapatillas, Toalla"
33090,"Toalla, Bolsa, Botella"
33091,"Calcetines, Pantalones, Gorra, Bolsa, Camiseta"
33092,"Toalla, Sudadera, Bolsa, Camiseta"
33093,"Zapatillas, Balón, Bolsa"
33094,"Toalla, Zapatillas, Bolsa, Botella"
33095,"Zapatillas, Sudadera, Calcetines"
33096,"Bolsa, Camiseta, Gorra"
33097,"Pantalones, Sudadera"
33098,"Sudadera, Balón, Pantalones, Camiseta"
33099,"Toalla, Gorra, Zapatillas"
33100,"Gorra, Camiseta, Pantalones"
33101,"Gorra, Balón, Camiseta, Pantalones"
33102,"Botella, Zapatillas, Pantalones"
33103,"Zapatillas, Sudadera"
33104,"Balón, Pantalones"
33105,"Camiseta, Sudadera, Zapatillas, Botella"
33106,"Zapatillas, Pantalones, Sudadera"
33107,"Toalla, Zapatillas, Balón, Bolsa"
33108,"Balón, Botella"
33109,Botella
33110,"Botella, Sudadera, Calcetines"
33111,"Zapatillas, Sudadera, Balón, Calcetines"
33112,"Gorra, Camiseta, Pantalones"
33113,"Zapatillas, Balón, Bolsa"
33114,"Toalla, Bolsa, Botella"
33115,"Gorra, Bolsa, Camiseta, Pantalones"
33116,"Calcetines, Pantalones, Toalla, Sudadera, Camiseta"
33117,"Gorra, Camiseta, Pantalones"
33118,"Gorra, Camiseta, Pantalones"
33119,"Bolsa, Balón, Gorra"
33120,"Camiseta, Zapatillas"
33121,"Toalla, Pantalones"
33122,"Toalla, Sudadera, Camiseta"
33123,"Zapatillas, Balón, Bolsa, Botella"
33124,"Sudadera, Zapatillas"
33125,"Toalla, Bolsa, Botella"
33126,"Zapatillas, Balón, Bolsa"
33127,"Toalla, Sudadera, Camiseta"
33128,"Toalla, Gorra, Bolsa, Botella"
33129,"Sudadera, Zapatillas"
33130,"Toalla, Sudadera, Camiseta"
33131,"Zapatillas, Sudadera, Calcetines"
33132,"Gorra, Camiseta, Pantalones"
33133,"Zapatillas, Calcetines, Sudadera, Balón, Gorra"
33134,"Zapatillas, Balón, Bolsa, Gorra"
33135,"Toalla, Sudadera, Camiseta"
33136,"Zapatillas, Botella"
33137,"Calcetines, Bolsa, Gorra, Pantalones"
33138,"Gorra, Camiseta, Pantalones"
33139,"Toalla, Balón, Pantalones"
33140,"Toalla, Sudadera, Pantalones, Camiseta"
33141,"Toalla, Bolsa, Botella"
33142,"Toalla, Bolsa, Camiseta, Botella"
33143,"Toalla, Bolsa, Botella"
33144,"Zapatillas, Balón, Bolsa"
33145,"Zapatillas, Sudadera, Calcetines"
33146,"Zapatillas, Balón, Bolsa, Gorra"
33147,"Calcetines, Pantalones, Sudadera, Gorra, Camiseta"
33148,"Bolsa, Sudadera, Camiseta"
33149,"Calcetines, Bolsa, Pantalones, Zapatillas"
33150,Sudadera
33151,"Toalla, Sudadera, Camiseta"
33152,"Toalla, Pantalones, Bolsa, Botella"
33153,"Toalla, Sudadera, Balón, Camiseta"
33154,"Zapatillas, Botella, Toalla, Sudadera, Bolsa"
33155,"Zapatillas, Sudadera, Calcetines"
33156,"Bolsa, Calcetines, Pantalones"
33157,"Gorra, Sudadera, Balón"
33158,"Toalla, Bolsa, Botella"
33159,"Balón, Gorra, Calcetines"
33160,"Zapatillas, Balón, Bolsa"
33161,"Zapatillas, Sudadera, Bolsa, Calcetines"
33162,"Sudadera, Balón, Gorra, Zapatillas"
33163,"Gorra, Toalla"
33164,"Toalla, Balón, Bolsa, Botella"
33165,Camiseta
33166,"Gorra, Camiseta, Pantalones"
33167,"Gorra, Balón, Toalla"
33168,"Toalla, Sudadera, Camiseta"
33169,"Gorra, Bolsa, Camiseta, Pantalones"
33170,"Zapatillas, Balón, Bolsa"
33171,"Toalla, Sudadera, Camiseta"
33172,"Zapatillas, Balón, Bolsa"
33173,"Toalla, Sudadera, Camiseta"
33174,"Toalla, Sudadera, Camiseta"
33175,"Balón, Calcetines, Zapatillas"
33176,"Camiseta, Botella"
33177,"Toalla, Bolsa, Botella"
33178,"Sudadera, Gorra, Camiseta, Pantalones"
33179,"Toalla, Sudadera, Botella, Camiseta"
33180,"Camiseta, Pantalones"
33181,Sudadera
33182,"Zapatillas, Balón, Bolsa"
33183,"Pantalones, Sudadera"
33184,"Toalla, Camiseta, Calcetines"
33185,"Toalla, Sudadera, Camiseta"
33186,Gorra
33187,"Gorra, Toalla, Bolsa, Zapatillas"
33188,"Gorra, Bolsa, Camiseta, Pantalones"
33189,"Toalla, Sudadera, Bolsa, Balón"
33190,"Gorra, Camiseta, Pantalones"
33191,"Toalla, Bolsa, Botella"
33192,"Toalla, Sudadera, Camiseta"
33193,"Toalla, Sudadera, Camiseta"
33194,"Gorra, Camiseta, Pantalones"
33195,"Zapatillas, Sudadera, Calcetines"
33196,"Bolsa, Zapatillas"
33197,"Gorra, Camiseta, Pantalones"
33198,"Pantalones, Gorra, Balón"
33199,"Toalla, Bolsa, Botella"
33200,"Toalla, Bolsa, Botella"
33201,"Gorra, Camiseta, Pantalones"
33202,"Toalla, Bolsa, Botella"
33203,"Toalla, Pantalones, Zapatillas"
33204,"Toalla, Bolsa, Camiseta, Pantalones"
33205,"Calcetines, Sudadera, Toalla, Bolsa"
33206,"Toalla, Sudadera, Camiseta"
33207,"Zapatillas, Calcetines, Toalla, Sudadera, Bolsa"
33208,"Gorra, Calcetines"
33209,"Camiseta, Bolsa"
33210,"Gorra, Pantalones, Toalla, Camiseta"
33211,"Zapatillas, Sudadera, Gorra, Calcetines"
33212,"Gorra, Toalla"
33213,"Toalla, Pantalones, Balón"
33214,"Zapatillas, Balón, Bolsa"
33215,"Zapatillas, Sudadera, Gorra, Calcetines"
33216,"Toalla, Bolsa, Botella"
33217,"Zapatillas, Calcetines, Pantalones, Balón"
33218,"Zapatillas, Sudadera, Calcetines"
33219,"Toalla, Bolsa, Camiseta"
33220,"Zapatillas, Sudadera, Calcetines, Pantalones"
33221,"Zapatillas, Balón, Bolsa"
33222,"Zapatillas, Pantalones, Camiseta, Sudadera"
33223,"Zapatillas, Sudadera, Calcetines"
33224,"Toalla, Zapatillas, Bolsa, Botella"
33225,"Zapatillas, Toalla, Sudadera, Gorra, Camiseta"
33226,"Zapatillas, Sudadera, Gorra, Calcetines"
33227,"Gorra, Balón, Zapatillas"
33228,"Botella, Zapatillas"
33229,"Zapatillas, Balón, Bolsa"
33230,"Zapatillas, Sudadera, Calcetines"
33231,"Zapatillas, Sudadera, Calcetines"
33232,"Toalla, Sudadera, Camiseta"
33233,"Zapatillas, Sudadera, Calcetines"
33234,"Botella, Pantalones, Calcetines"
33235,"Toalla, Sudadera, Camiseta"
33236,"Botella, Pantalones, Toalla, Sudadera, Bolsa"
33237,"Toalla, Sudadera, Camiseta"
33238,"Bolsa, Camiseta"
33239,"Toalla, Sudadera, Camiseta"
33240,"Pantalones, Toalla, Calcetines"
33241,"Zapatillas, Balón, Bolsa"
33242,"Zapatillas, Balón, Bolsa"
33243,"Sudadera, Camiseta, Balón, Gorra"
33244,"Zapatillas, Sudadera, Calcetines"
33245,"Zapatillas, Balón, Bolsa"
33246,"Toalla, Sudadera, Camiseta"
33247,"Gorra, Camiseta, Pantalones"
33248,"Zapatillas, Balón, Bolsa"
33249,"Bolsa, Camiseta, Toalla"
33250,"Zapatillas, Sudadera, Calcetines, Pantalones"
33251,"Toalla, Sudadera, Pantalones, Camiseta"
33252,"Toalla, Pantalones, Bolsa, Botella"
33253,"Zapatillas, Sudadera, Calcetines"
33254,"Zapatillas, Sudadera, Calcetines"
33255,"Calcetines, Sudadera, Gorra, Zapatillas"
33256,"Gorra, Zapatillas, Toalla"
33257,"Botella, Toalla, Zapatillas"
33258,"Toalla, Bolsa, Botella"
33259,"Toalla, Balón, Botella, Pantalones"
33260,"Bolsa, Sudadera, Camiseta"
33261,"Botella, Toalla, Gorra, Calcetines"
33262,"Zapatillas, Balón, Bolsa"
33263,"Toalla, Bolsa, Botella"
33264,"Gorra, Camiseta, Pantalones"
33265,"Zapatillas, Sudadera, Calcetines"
33266,"Sudadera, Calcetines, Bolsa"
33267,"Gorra, Camiseta, Pantalones"
33268,"Sudadera, Gorra, Camiseta, Pantalones"
33269,"Toalla, Bolsa, Botella"
33270,"Toalla, Zapatillas, Sudadera, Calcetines"
33271,"Camiseta, Pantalones, Calcetines, Zapatillas"
33272,"Toalla, Sudadera, Gorra, Camiseta"
33273,"Zapatillas, Sudadera, Calcetines, Botella"
33274,"Zapatillas, Pantalones, Balón, Bolsa, Camiseta"
33275,"Pantalones, Toalla, Gorra, Balón, Camiseta"
33276,"Toalla, Bolsa, Botella"
33277,"Toalla, Bolsa, Calcetines, Botella"
33278,"Toalla, Bolsa, Botella"
33279,"Toalla, Bolsa, Botella"
33280,"Botella, Zapatillas, Balón"
33281,"Zapatillas, Pantalones, Sudadera, Gorra, Camiseta"
33282,"Toalla, Pantalones, Botella"
33283,"Zapatillas, Pantalones, Calcetines"
33284,"Toalla, Sudadera, Camiseta"
33285,"Bolsa, Botella, Camiseta, Sudadera"
33286,"Zapatillas, Sudadera, Calcetines"
33287,"Botella, Pantalones, Balón"
33288,"Zapatillas, Sudadera, Calcetines"
33289,Calcetines
33290,"Botella, Pantalones, Toalla, Sudadera, Camiseta"
33291,"Zapatillas, Sudadera, Calcetines"
33292,"Gorra, Camiseta, Pantalones"
33293,"Toalla, Sudadera, Camiseta"
33294,"Zapatillas, Calcetines, Toalla, Sudadera, Camiseta"
33295,"Zapatillas, Balón, Bolsa, Pantalones"
33296,"Sudadera, Gorra, Camiseta, Pantalones"
33297,"Gorra, Zapatillas, Sudadera, Balón"
33298,"Toalla, Sudadera, Camiseta"
33299,"Zapatillas, Sudadera, Calcetines, Botella"
33300,"Zapatillas, Botella, Toalla, Sudadera, Camiseta"
33301,"Gorra, Camiseta, Pantalones"
33302,"Toalla, Bolsa, Botella"
33303,"Bolsa, Toalla, Balón, Gorra"
33304,"Toalla, Bolsa, Botella"
33305,"Toalla, Sudadera, Camiseta"
33306,"Gorra, Camiseta, Pantalones"
33307,"Bolsa, Calcetines, Camiseta"
33308,"Gorra, Pantalones"
33309,"Camiseta, Balón, Calcetines"
33310,"Botella, Balón, Zapatillas, Calcetines"
33311,"Zapatillas, Gorra, Camiseta, Pantalones"
33312,"Camiseta, Bolsa, Sudadera, Balón"
33313,"Gorra, Camiseta, Calcetines, Pantalones"
33314,"Zapatillas, Balón, Bolsa, Botella"
33315,"Zapatillas, Sudadera, Calcetines"
33316,"Zapatillas, Sudadera, Calcetines"
33317,"Toalla, Gorra, Bolsa, Botella"
33318,"Toalla, Zapatillas, Sudadera, Calcetines"
33319,"Botella, Sudadera, Calcetines, Balón"
33320,"Zapatillas, Balón, Bolsa"
33321,"Balón, Botella, Zapatillas"
33322,"Calcetines, Zapatillas, Bolsa"
33323,"Botella, Toalla, Gorra, Bolsa, Camiseta"
33324,"Zapatillas, Balón, Bolsa"
33325,"Sudadera, Toalla, Gorra"
33326,"Zapatillas, Balón, Bolsa"
33327,"Gorra, Camiseta, Calcetines, Pantalones"
33328,"Toalla, Bolsa, Botella"
33329,"Botella, Toalla, Gorra, Balón, Bolsa"
33330,"Toalla, Bolsa, Camiseta, Botella"
33331,"Gorra, Camiseta, Calcetines, Pantalones"
33332,"Zapatillas, Sudadera, Balón, Calcetines"
33333,"Gorra, Camiseta, Pantalones"
33334,"Toalla, Sudadera, Gorra, Camiseta"
33335,"Toalla, Zapatillas, Bolsa, Botella"
33336,"Toalla, Sudadera, Camiseta"
33337,Toalla
33338,"Gorra, Camiseta, Pantalones"
33339,"Sudadera, Gorra"
33340,"Zapatillas, Sudadera, Calcetines"
33341,"Pantalones, Camiseta"
33342,"Zapatillas, Balón, Bolsa"
33343,"Zapatillas, Sudadera, Calcetines"
33344,"Toalla, Bolsa, Botella"
33345,"Gorra, Camiseta, Pantalones"
33346,"Zapatillas, Balón, Bolsa, Gorra"
33347,"Gorra, Camiseta, Pantalones"
33348,"Zapatillas, Botella, Calcetines, Toalla, Bolsa"
33349,"Sudadera, Camiseta, Toalla, Pantalones"
33350,"Botella, Bolsa, Sudadera"
33351,"Botella, Pantalones, Toalla, Gorra, Bolsa"
33352,"Zapatillas, Balón, Bolsa, Camiseta"
33353,"Toalla, Sudadera, Camiseta"
33354,"Gorra, Camiseta, Pantalones"
33355,"Toalla, Sudadera, Camiseta"
33356,"Zapatillas, Sudadera, Balón, Bolsa"
33357,"Zapatillas, Balón, Bolsa"
33358,"Gorra, Balón, Calcetines"
33359,"Sudadera, Calcetines, Gorra, Botella"
33360,"Bolsa, Pantalones, Botella"
33361,"Toalla, Sudadera, Pantalones, Camiseta"
33362,"Toalla, Sudadera, Camiseta"
33363,"Zapatillas, Sudadera, Calcetines"
33364,"Zapatillas, Sudadera, Calcetines"
33365,"Pantalones, Sudadera, Zapatillas"
33366,"Toalla, Sudadera, Camiseta"
33367,"Gorra, Camiseta, Pantalones"
33368,"Toalla, Sudadera, Camiseta"
33369,"Gorra, Camiseta, Pantalones"
33370,"Toalla, Bolsa, Botella"
33371,"Toalla, Gorra, Bolsa, Botella"
33372,"Zapatillas, Sudadera, Balón, Calcetines"
33373,"Gorra, Camiseta, Pantalones"
33374,"Zapatillas, Sudadera, Balón, Calcetines"
33375,"Gorra, Camiseta, Pantalones"
33376,"Calcetines, Balón, Botella, Gorra"
33377,"Pantalones, Zapatillas, Camiseta, Balón"
33378,"Zapatillas, Sudadera, Calcetines, Pantalones"
33379,"Zapatillas, Sudadera, Calcetines"
33380,"Toalla, Sudadera, Camiseta"
33381,"Toalla, Bolsa, Botella"
33382,"Zapatillas, Sudadera, Calcetines"
33383,"Toalla, Sudadera, Bolsa, Botella"
