ID;make;model;version;months_old;power;sale_type;num_owners;gear_type;fuel_type;kms;price
92754;Peugeot;208;1.6Bluehdi Style 75Cv Navegador;8;55;used;;manual;diesel;2;11900
73036;Fiat;Doblo;Cargo Cargo Base 1.3 Multijet 95Cv E6;11;69;used;;manual;diesel;1;11900
76525;Hyundai;I20;1.2 Mpi Link;;62;used;;manual;gasoline;1;11900
41325;Opel;Corsa;1.3 Cdti Expression 75 Hp 5P;13;55;used;;manual;diesel;1;11900
41327;Opel;Corsa;1.3 Cdti Expression 75 Hp 5P;13;55;used;;manual;diesel;1;11900
41324;Opel;Corsa;1.3 Cdti Expression 55Kw 5P;4;55;used;;manual;diesel;1;11900
41326;Opel;Corsa;1.3 Cdti Expression 55Kw 5P;4;55;used;;manual;diesel;1;11900
41328;Opel;Corsa;1.3 Cdti Expression 55Kw 5P;5;55;used;;manual;diesel;1;11900
101524;Seat;Ibiza;Ibiza 1.0 Ecotsi S;9;70;used;;manual;gasoline;1;11900
62095;Alfa;RomeoMito;1.4 57Kw (78Cv) S&S Distinctive Iva Deducible. Pro;11;57;km_0;;manual;gasoline;;11900
71996;Fiat;500;1.2 S 69;8;51;demo;;manual;gasoline;;11900
73037;Fiat;Doblo;Panorama Panorama Pop N1 1.3 Multijet 90Cv E5+ Veh;16;66;used;;manual;diesel;;11900
73935;Fiat;Panda;1.3 City Cross 70Kw (95Cv) Di�sel E6;;69;used;;manual;diesel;;11900
23961;Ford;Fiesta;Fiesta 5 Puertas Trend 1.5 Tdci (95Cv) E6;9;70;used;;manual;diesel;;11900
76526;Hyundai;I20;1.4 Crdi Klass Pvp Oferta Sujeto A Financiaci�n Co;6;66;km_0;;manual;diesel;;11900
101526;Seat;Ibiza;1.0 55Kw (75Cv) Reference Plus;3;55;used;;manual;gasoline;;11900
30166;Mercedes-Benz;A180;Cdi 109Cv Aut. Elegance 3P;105;80;used;;automatic;gasoline;59778;11895
30167;Mercedes-Benz;A180;Cdi 109Cv Aut. Elegance 3P;105;80;used;;automatic;gasoline;59778;11895
30168;Mercedes-Benz;A180;Cdi 109Cv Aut. Elegance 3P;105;80;used;;automatic;gasoline;59778;11895
30169;Mercedes-Benz;A180;Cdi 109Cv Aut. Elegance 3P;105;80;used;;automatic;gasoline;59778;11895
87022;Mitsubishi;Outlander;2.2Di-D Motion;96;115;used;;manual;diesel;204000;11890
20056;Bmw;X3;Xdrive 20D;96;130;used;;manual;diesel;185200;11890
56950;Volkswagen;PassatVariant;2.0Tdi Highlinebmt Dsg Financiauto;57;103;used;1;automatic;diesel;179000;11890
95327;Peugeot;508;Sw 2.0Hdi Allure 140 Financiauto;57;103;used;1;manual;diesel;169000;11890
52327;Volkswagen;Eos;2.0Tdi Excellence Dpf;92;103;used;1;manual;diesel;160000;11890
95035;Peugeot;5008;1.6 Hdi 112Cv 7 Plazas/Clima/Cruise/Parktronic;83;82;used;1;manual;diesel;128000;11890
59998;Volkswagen;Touareg;2.5Tdi R5 ���Historial De Revisiones!!!;142;128;used;;manual;diesel;122500;11890
57635;Volkswagen;Polo;1.6Tdi Sport 90 Dsg;74;66;used;1;automatic;diesel;107000;11890
42742;Opel;Mokka;1.7 Cdti 4X2 S&S Excellence;56;96;used;;manual;diesel;104008;11890
27404;Ford;Mondeo;2.0 Tdci Limited Edition 103Kw;55;103;used;;manual;diesel;93000;11890
26143;Ford;GrandC-Max;2.0Tdci Titanium Powershift;59;103;used;1;automatic;diesel;89000;11890
109523;Toyota;Rav4;2.2 D-4D Active 4X2;77;110;used;;manual;diesel;85550;11890
26142;Ford;GrandC-Max;1.6 Tdci 115 Titanium;69;85;used;;manual;diesel;78000;11890
53799;Volkswagen;Golf;1.2 Tsi Bmt Edition 77Kw (105C;35;77;used;;manual;gasoline;61000;11890
44482;Renault;Captur;Tce Eco2 Energy Zen 90;31;66;used;;manual;gasoline;50578;11890
107256;Toyota;Auris;120D Active;46;91;used;;manual;diesel;41393;11890
58318;Volkswagen;Polo;1.0 Bmt Edition 55 Kw (75 Cv);12;55;used;;manual;gasoline;33000;11890
58319;Volkswagen;Polo;1.0 Bmt Edition 55 Kw (75 Cv);12;55;used;;manual;gasoline;32333;11890
58325;Volkswagen;Polo;1.0 Bmt Edition 55 Kw (75 Cv);12;55;used;;manual;gasoline;32333;11890
45802;Renault;Clio;1.5 Dci Energy Limited 90 5P;17;66;used;;manual;gasoline;31079;11890
107389;Toyota;Auris;1.2 120T Feel!;29;85;used;;manual;gasoline;28672;11890
39304;Opel;Astra;1.6 Cdti 110 Cv Dynamic;17;80;used;;manual;diesel;28576;11890
70643;Ds;AutomobilesDs3;1.2 Puretech S&S Style 81 Kw (;21;81;used;;manual;gasoline;28277;11890
70645;Ds;AutomobilesDs3;Puretech 110 S&S Style 81 Kw (;21;81;used;;manual;gasoline;26524;11890
70644;Ds;AutomobilesDs3;Puretech 110 S&S Style 81 Kw (;21;81;used;;manual;gasoline;24510;11890
70642;Ds;AutomobilesDs3;Puretech 110 S&S Style 81 Kw (;21;81;used;;manual;gasoline;24376;11890
58322;Volkswagen;Polo;1.2 Tsi Bmt Advance 90;13;66;used;;manual;gasoline;22000;11890
104601;Skoda;Rapid/Spaceback;Spaceback Spaceback Diesel 1.6Tdi Cr Amb;36;66;used;;manual;diesel;19930;11890
104602;Skoda;Rapid/Spaceback;Spaceback Spaceback Diesel 1.6Tdi Cr Amb;36;66;used;;manual;diesel;19930;11890
72435;Fiat;500X;Pop Star 1.6 E-Torq 110Cv 4X2;25;80;used;;manual;gasoline;19832;11890
45898;Renault;Clio;Tce Zen Energy 66 Kw (90 Cv);12;66;used;;manual;gasoline;17746;11890
103065;Seat;Leon;1.2 Tsi St&Sp Style 81 Kw (110;12;81;used;;manual;gasoline;16826;11890
45899;Renault;Clio;Tce Zen Energy 66 Kw (90 Cv);12;66;used;;manual;gasoline;15525;11890
57921;Volkswagen;Polo;1.0 Bmt Edition 55 Kw (75 Cv);33;55;used;;manual;gasoline;15089;11890
58320;Volkswagen;Polo;1.0 Bmt A-Polo 55 Kw (75 Cv);12;55;used;;manual;gasoline;12000;11890
58323;Volkswagen;Polo;1.0 Bmt A-Polo 55 Kw (75 Cv);12;55;used;;manual;gasoline;12000;11890
58321;Volkswagen;Polo;1.0 Bmt Edition 55 Kw (75 Cv);9;55;used;;manual;gasoline;10410;11890
58324;Volkswagen;Polo;1.0 Bmt Edition 55 Kw (75 Cv);9;55;used;;manual;gasoline;10410;11890
44540;Renault;Captur;Zen Energy Tce 90 Eco2 Euro 6;26;66;used;;manual;gasoline;9025;11890
101519;Seat;Ibiza;1.4 Tdi Cr S&S Style 77 Kw (105 Cv);14;77;used;;manual;diesel;6000;11890
101520;Seat;Ibiza;1.0 Ecotsi S&S Reference 70 Kw (95 Cv);9;70;used;;manual;gasoline;3500;11890
104100;Skoda;Fabia;1.2 Tsi Ambition 66Kw (90Cv);10;66;used;;manual;gasoline;1000;11890
64239;Citroen;Berlingo;Furg�n Club 1.6Bluehdi 100;5;73;km_0;1;manual;diesel;1;11890
92743;Peugeot;208;1.2L Puretech 60Kw Style S 82 5P;5;60;used;;manual;gasoline;1;11890
29345;Mercedes-Benz;Citan;Mercedes-Benz Citan Tourer 109Cdi 5 Plazas Beige;24;66;used;;manual;diesel;48000;11888
29344;Mercedes-Benz;Citan;Tourer 109 Cdi Base 5 Puertas;24;66;used;;manual;diesel;46700;11888
60951;Volkswagen;Transporter;Kombi 2.5Tdi 174;104;128;used;;manual;diesel;237000;11875
3731;Audi;A4;2.0Tdi Dpf 143 �� C�mo Nuevo!!;94;105;used;;manual;diesel;123000;11875
107303;Toyota;Auris;1.4 Diesel Active 90Cv 5P;50;66;used;1;manual;diesel;48325;11875
107304;Toyota;Auris;1.4 Diesel Active 90Cv 5P;50;66;used;1;manual;diesel;48325;11875
107305;Toyota;Auris;1.4 Diesel Active 90Cv 5P;50;66;used;1;manual;diesel;48325;11875
107306;Toyota;Auris;1.4 Diesel Active 90Cv 5P;50;66;used;1;manual;diesel;48325;11875
60949;Volkswagen;Transporter;Transporter 2.0Tdi 102 9 Plazas;63;75;used;;manual;diesel;198000;11850
56856;Volkswagen;PassatVariant;2.0Tdi Highline Bmt Dsg 170;78;125;used;;automatic;diesel;189000;11850
11445;Bmw;118;Serie 1 E88 Cabrio Pack M Asientos Sport;112;105;used;;manual;gasoline;157000;11850
1810;Audi;A3;Sportback 2.0Tdi Ambition;68;103;used;1;manual;diesel;149000;11850
60950;Volkswagen;Transporter;T5;134;77;used;1;manual;diesel;149000;11850
59997;Volkswagen;Touareg;Diesel 2.5Tdi R5;139;128;used;;manual;diesel;145000;11850
59993;Volkswagen;Touareg;2.5Tdi R5;146;128;used;1;manual;diesel;143000;11850
59995;Volkswagen;Touareg;2.5Tdi R5;146;128;used;1;manual;diesel;143000;11850
59996;Volkswagen;Touareg;2.5Tdi R5;146;128;used;1;manual;diesel;143000;11850
59994;Volkswagen;Touareg;2.5Tdi R5 Navegador Tapizado Piel Impecable;146;128;used;1;manual;diesel;143000;11850
28000;Ford;S-Max;2.0 Tdci 140Cv Trend 5P #Bluetooth;50;104;used;;manual;diesel;131000;11850
28001;Ford;S-Max;2.0 Tdci 140Cv Trend 5P #Bluetooth;50;104;used;;manual;diesel;131000;11850
1622;Audi;A3;Cabrio 1.6Tdi Ambition;94;77;used;;manual;diesel;119000;11850
60439;Volkswagen;Touran;1.6 Tdi 05 Cv Coche Revisado;63;77;used;;manual;diesel;116500;11850
89232;Nissan;Qashqai;1.5 Dci Acenta 4X2;80;80;used;;manual;diesel;114000;11850
94951;Peugeot;5008;1.6 Hdi Aullure 115Cv Cmp;71;85;used;1;automatic;diesel;108000;11850
1715;Audi;A3;1.6 Tdi 105Cv Attraction;76;77;used;;manual;diesel;105090;11850
1716;Audi;A3;1.6 Tdi Attraction 77 Kw (105;76;77;used;;manual;diesel;105090;11850
44085;Opel;Zafira;1.6 Cdti 136Cv Selective 5P 7Plz S/S # Iva, Libro;41;101;used;;manual;diesel;104300;11850
44086;Opel;Zafira;1.6 Cdti 136Cv Selective 5P 7Plz S/S # Iva, Libro;41;101;used;;manual;diesel;104300;11850
42049;Opel;Insignia;2.0Cdti *Gps, 221�/Mes Sin Entrada**;50;88;used;1;manual;diesel;99900;11850
41809;Opel;Insignia;2.0Cdti Selective S Navegador;68;96;used;1;manual;diesel;99786;11850
31890;Mercedes-Benz;C200;Cdi Be Elegance;94;100;used;1;manual;diesel;99000;11850
42050;Opel;Insignia;2.0Cdti 140Cv * Parktronic, 204�/Mes *;46;103;used;;manual;diesel;97000;11850
53798;Volkswagen;Golf;Tdi Variant **Gps, 204�/Mes**;38;77;used;1;manual;diesel;95000;11850
56949;Volkswagen;PassatVariant;1.6Tdi 105Cv Bmt Trendline �212� Al Mes�;53;77;used;1;manual;diesel;94000;11850
56948;Volkswagen;PassatVariant;Tdi **221�/Mes Sin Entrada**;55;77;used;1;manual;diesel;93000;11850
56947;Volkswagen;PassatVariant;Tdi **Gps, 221�/Mes Sin Entrada**;52;77;used;1;manual;diesel;85000;11850
102357;Seat;Leon;1.6 Tdi Cr S&S Style 105 Oferta Especial Financian;49;;used;;manual;diesel;67000;11850
53240;Volkswagen;Golf;1.6Tdi Cr Advance Bmt 105Cv 5P �� Precio Total!!;69;77;used;;manual;diesel;64000;11850
53241;Volkswagen;Golf;1.6Tdi Cr Advance Bmt 105Cv 5P �� Precio Total!!;69;77;used;;manual;diesel;64000;11850
87583;Nissan;Juke;1.5Dci Acenta 4X2;27;81;used;;manual;diesel;38684;11850
66699;Citroen;C4;1.6 Bluehdi Live Edition;13;73;km_0;;manual;diesel;37137;11850
25229;Ford;Focus;1.5 Tdci E6 120Cv Trend *189�/Mes Sin Entrada*;27;88;used;1;manual;diesel;37000;11850
64138;Citroen;Berlingo;Multispace 1.6Bluehdi Live Ed. 100Cv Live Edition;21;73;used;;manual;diesel;36283;11850
25230;Ford;Focus;1.5 Tdci E6 120Cv Trend *189�/Mes Sin Entrada*;27;88;used;1;manual;diesel;31000;11850
102753;Seat;Leon;Seat Leon Tsi;25;81;used;;manual;gasoline;29862;11850
102682;Seat;Leon;1.2 Tsi S&S Style 81 Kw (110 Cv);24;81;used;;manual;gasoline;14800;11850
102751;Seat;Leon;1.2 Tsi S&S Style 81 Kw (110 Cv);24;81;used;;manual;gasoline;14800;11850
102681;Seat;Leon;1.2 Tsi S&S Style 81 Kw (110 Cv);24;81;used;;manual;gasoline;14600;11850
102752;Seat;Leon;1.2 Tsi S&S Style 81 Kw (110 Cv);24;81;used;;manual;gasoline;14600;11850
42699;Opel;Meriva;1.4 Nel Selective;11;88;used;1;manual;gasoline;10195;11850
45897;Renault;Clio;0.9 Tce Energy Zen 90Cv;9;66;almost_new;;manual;gasoline;4715;11850
45896;Renault;Clio;0.9 Tce Energy Zen 90Cv;9;66;almost_new;;manual;gasoline;3855;11850
64663;Citroen;C-Elys�e;Bluehdi 73Kw (100Cv) Shine;2;74;new;;manual;diesel;10;11850
64664;Citroen;C-Elys�e;Bluehdi 73Kw (100Cv) Shine;2;74;new;;manual;diesel;10;11850
88150;Nissan;Micra;1.0 G Acenta 70;1;52;km_0;;manual;gasoline;10;11850
64665;Citroen;C-Elys�e;Bluehdi 73Kw (100Cv) Shine;7;74;new;;manual;diesel;3;11850
64666;Citroen;C-Elys�e;Bluehdi 73Kw (100Cv) Shine;7;74;new;;manual;diesel;3;11850
81352;Kia;Rio;1.2 Cvvt Eco-Dynamics Concept Plus Adap *Nuevo*;2;62;used;;manual;gasoline;1;11850
47727;Renault;Kangoo;Ii Ku2 Profesional Dci 90;8;66;used;;manual;diesel;;11850
65512;Citroen;C3;Puretech 60Kw (82Cv) Feel Feel;7;60;new;;manual;gasoline;2;11849
65513;Citroen;C3;Puretech 60Kw (82Cv) Feel Feel;7;60;new;;manual;gasoline;2;11849
70476;Dacia;Sandero;1.5Dci Stepway 90;21;66;used;;manual;diesel;18730;11840
110387;Toyota;Yaris;1.0 City;27;51;km_0;;manual;gasoline;10;11840
65510;Citroen;C3;Puretech 60Kw (82Cv) Glp Feel Feel;5;60;new;;manual;LPG;3;11830
65511;Citroen;C3;Puretech 60Kw (82Cv) Glp Feel Feel;5;60;new;;manual;LPG;3;11830
103108;Seat;Leon;Leon 1.2 Tsi 80Kw (110Cv);14;81;used;;manual;gasoline;23802;11825
102749;Seat;Leon;Leon 1.2 Tsi 110 Cv Style;21;80;used;;manual;gasoline;66615;11810
102748;Seat;Leon;Leon 1.2 Tsi 110 Cv Style;21;80;used;;manual;gasoline;54624;11810
102750;Seat;Leon;Leon 1.2 Tsi 110 Cv Style;21;80;used;;manual;gasoline;54297;11810
102747;Seat;Leon;Leon 1.2 Tsi 110 Cv Style;21;80;used;;manual;gasoline;49164;11810
82746;Land;RoverRangeRover;Vogue;134;200;used;;;diesel;311000;11800
83381;Land;RoverRangeRoverSport;2.7Tdv6 Hse Aut.;137;140;used;;automatic;diesel;300000;11800
18214;Bmw;530;Serie 5 E60 Diesel Aut.;99;173;used;;automatic;diesel;270000;11800
83436;Land;RoverRangeRoverSport;2.7 D Aut 4X4-Hse Luxury-Piel-Bixenon-Klima-Harman;121;140;used;;automatic;diesel;250000;11800
59991;Volkswagen;Touareg;3.0Tdi V6 Tiptronic;146;165;used;;automatic;diesel;245000;11800
56855;Volkswagen;PassatVariant;2.0Tdi Highline Bmt 4M 170 Dsg;79;125;used;;automatic;diesel;230000;11800
6557;Audi;A6;Avant 3.0Tdi Quattro Tiptronic 233;114;171;used;;automatic;diesel;215000;11800
78636;Iveco;Daily;Ch.Cb. 35S12 Transversal 3450Rs;128;85;used;1;manual;diesel;204000;11800
56900;Volkswagen;PassatVariant;2.0Tdi Advance Bmt Dsg;67;103;used;;automatic;diesel;198000;11800
51828;Volkswagen;Caddy;"1.6Tdi Bmt Trendline 102 Edition ""Servicio Vw""";50;75;used;1;manual;diesel;195000;11800
3589;Audi;A4;2.0Tdi Dpf 143;118;105;used;;manual;diesel;193000;11800
1903;Audi;A3;Sportback 1.6Tdi Attraction 105;61;77;used;1;manual;diesel;187000;11800
59992;Volkswagen;Touareg;4.2 V8 Tiptronic;170;228;used;;automatic;gasoline;185000;11800
60948;Volkswagen;Transporter;T5 2.0Tdi 102Cv 9 Plazas;76;75;used;;manual;diesel;167000;11800
3672;Audi;A4;Avant 2.7Tdi Multitronic Dpf;102;140;used;;automatic;diesel;163500;11800
3817;Audi;A4;Avant 2.0Tdi Dpf 143 !!!! Ocacion !!!!!;80;105;used;1;manual;diesel;161000;11800
13530;Bmw;318;Serie 3 E90 Diesel;105;105;used;;manual;diesel;158499;11800
58582;Volkswagen;Scirocco;2.0 Tdi Dpf 103 Kw (140 Cv);105;103;used;;manual;diesel;157000;11800
112361;Volvo;Xc60;D5 Momentum Geartronic;113;136;used;;automatic;diesel;154000;11800
55016;Volkswagen;GolfGti;2.0 Tfsi Dsg;132;147;used;;automatic;gasoline;151000;11800
12265;Bmw;120;Serie 1 E81 E87 Diesel;77;130;used;;automatic;diesel;150000;11800
16171;Bmw;325;Serie 3 E92 Pack M Coup� Diesel Aut.;112;145;used;;automatic;diesel;147000;11800
51827;Volkswagen;Caddy;2.0Tdi Combi Pro 4 Motion;44;81;used;1;manual;diesel;144000;11800
11484;Bmw;118;Serie 1 E81 E87 Diesel;103;105;used;;manual;diesel;141000;11800
26515;Ford;Kuga;2.0 Tdci 140Cv 2Wd Titanium;84;104;used;1;manual;diesel;139359;11800
27289;Ford;Mondeo;2.0 Tdci 140 Titanium X Sportbreak Auto;104;103;used;;automatic;diesel;139000;11800
107228;Toyota;Auris;Hybrid Active;58;100;used;;automatic;hybrid;139000;11800
66553;Citroen;C4;1.6E-Hdi;47;84;used;;automatic;diesel;138100;11800
12266;Bmw;120;Serie 1 E82 Coup� Diesel Coup�;114;130;used;;manual;diesel;138000;11800
51067;Renault;Trafic;2.0Dci Fg. 29 L1H1 115 E5;49;84;used;1;manual;diesel;138000;11800
24537;Ford;Focus;2.5 St;125;166;used;;manual;gasoline;136000;11800
80370;Kia;Carens;1.7Crdi Eco-Dynamics Drive 115Cv 5P 11.800�;37;85;used;1;manual;diesel;135869;11800
164;Audi;A1;1.6Tdi Attraction;69;77;used;1;manual;diesel;134897;11800
93827;Peugeot;308;Nuevo 308 5P Allure 1.6 E-Hdi 115;42;85;used;;manual;diesel;134436;11800
107229;Toyota;Auris;120D Advance;62;91;used;;manual;diesel;132906;11800
53110;Volkswagen;Golf;2.0Tdi Tdi. Sport 140 Cv;76;103;used;;manual;diesel;132700;11800
42048;Opel;Insignia;2.0Cdti 140Cv Navegador **Desde 223� Al Mes**;48;103;used;1;manual;diesel;128000;11800
51066;Renault;Trafic;2.0Dci Fg. 27 L1H1 115 E5;61;84;used;;manual;diesel;127332;11800
11589;Bmw;118;Serie 1 F20 5P. Diesel;52;105;used;;manual;diesel;127201;11800
1714;Audi;A3;Sportback 1.6Tdi Ambiente;79;77;used;;manual;diesel;125000;11800
1808;Audi;A3;Sportback 1.6Tdi Ambiente;72;77;used;;manual;diesel;125000;11800
58581;Volkswagen;Scirocco;1.4 Tsi 160Cv-Nacional Unico Due�o-Bixenon;106;118;used;;manual;gasoline;124000;11800
93878;Peugeot;308;Nuevo 308 Sw Allure 1.6 E-Hdi115;38;85;used;;manual;diesel;122708;11800
214;Audi;A1;1.6 Tdi 105Cv Ambition;62;77;used;;manual;diesel;118000;11800
93879;Peugeot;308;1.6 Hdi 92 Cv Access;27;68;used;;manual;diesel;118000;11800
27403;Ford;Mondeo;Sb 2.0Tdci Limited 140, Garant�a, Financiamos;53;103;used;1;manual;diesel;116857;11800
53239;Volkswagen;Golf;1.6Tdi Dsg Sport Nacional Techo Solar Muy Nuevo!!;73;77;used;1;automatic;diesel;116000;11800
49;Audi;A1;1.4 Tfsi Ambition S-Tronic 119 Co2;87;90;used;;automatic;gasoline;115000;11800
41927;Opel;Insignia;St 2.0Cdti 140Cv Selective S&S Ecoflex '218�/Mes';53;103;used;1;manual;diesel;115000;11800
44046;Opel;Zafira;Tourer 2.0 Cdti 130Cv Excellence;70;96;used;1;manual;diesel;112919;11800
44047;Opel;Zafira;Tourer 2.0 Cdti 130Cv Excellence;70;96;used;1;manual;diesel;112919;11800
44048;Opel;Zafira;Tourer 2.0 Cdti 130Cv Excellence;70;96;used;1;manual;diesel;112919;11800
44049;Opel;Zafira;Tourer 2.0 Cdti 130Cv Excellence;70;96;used;1;manual;diesel;112919;11800
104404;Skoda;Octavia;1.6Tdi Cr Ambition 105;42;77;used;;manual;diesel;112000;11800
89413;Nissan;Qashqai;1.2I Dig-T S&Sn-Tec 4X2;49;85;used;;manual;gasoline;111262;11800
61730;Alfa;RomeoGiulietta;2.0 Jtdm 140Cv Distinctive;64;102;used;;manual;diesel;110000;11800
96057;Peugeot;Expert;2.0 Hdi L2H1 Furgon Largo 130 Cv;33;96;used;;;diesel;109455;11800
85760;Mini;Cooper;Auto 88 Kw (120 Cv);100;88;used;;automatic;gasoline;109000;11800
85761;Mini;Cooper;Auto 88 Kw (120 Cv);100;88;used;;automatic;gasoline;109000;11800
85762;Mini;Cooper;Auto 88 Kw (120 Cv);100;88;used;;automatic;gasoline;109000;11800
85763;Mini;Cooper;Auto 88 Kw (120 Cv);100;88;used;;automatic;gasoline;109000;11800
85764;Mini;Cooper;Auto 88 Kw (120 Cv);100;88;used;;automatic;gasoline;109000;11800
87525;Nissan;Juke;1.5 Dci 4X2 Acenta;44;81;used;;manual;diesel;106200;11800
1510;Audi;A3;Sportback 2.0Tdi S Line Edition;99;103;used;;manual;diesel;103000;11800
96058;Peugeot;Expert;2.0 Hdi;70;88;used;;manual;diesel;102750;11800
41808;Opel;Insignia;St 2.0Cdti Excellence S;63;96;used;;manual;diesel;102000;11800
60947;Volkswagen;Transporter;2, 0 T N;60;83;used;;;diesel;102000;11800
1809;Audi;A3;A3 Diesel 1.6Tdi Genuine Editi;74;77;used;;manual;diesel;101770;11800
36963;Mercedes-Benz;Slk200;Aut. - Cuero Nappa - Airscarf - Ilum. Interior;167;120;used;;automatic;gasoline;101300;11800
55462;Volkswagen;GolfVariant;1.6Tdi 110Cv Familiar '200�/Mes';38;81;used;1;manual;diesel;99950;11800
68230;Citroen;C5;1.6Hdi Seduction 115Cv**Oferton, Mejor Verlo**;50;84;used;1;manual;diesel;99000;11800
84780;Mazda;3;2. Disi Mps;123;191;used;;manual;gasoline;98900;11800
53111;Volkswagen;Golf;1.6Tdi Cr Bluemotion 105;80;77;used;;manual;diesel;98875;11800
80171;Jeep;Wrangler;4;242;133;used;1;manual;gasoline;98000;11800
93786;Peugeot;308;Sw 1.6 E-Hdi Active Fap 85 Kw (11;56;84;used;;manual;diesel;98000;11800
95223;Peugeot;508;1.6E-Hdi Blue Lion Active Cmp *Inmejorable Estado*;76;83;used;1;semi-automatic;diesel;98000;11800
53023;Volkswagen;Golf;Volkswagen Golf 1.6Tdi Cr Advance Bmt 105 Dsg;88;77;used;;manual;diesel;94000;11800
21905;Bmw;Z4;2.5I Hard Top Roadster;175;141;used;1;manual;gasoline;93358;11800
102149;Seat;Leon;Le�n 2.0Tdi Fr Sport Dsg;84;103;used;;automatic;diesel;91400;11800
26141;Ford;GrandC-Max;1.6Tdci Trend;80;85;used;1;manual;diesel;90000;11800
39221;Opel;Astra;2.0Cdti S/S Selective 121Kw (1;38;121;used;;manual;diesel;90000;11800
49514;Renault;Megane;M�gane 1.5Dci Energy Gt Style S;46;81;used;;manual;diesel;89256;11800
41834;Opel;Insignia;2.0Cdti Selective S;53;96;used;1;manual;diesel;86000;11800
109854;Toyota;Verso;2.0D Active 120 7Pl.;71;93;used;;manual;diesel;84365;11800
77517;Hyundai;Ix35;1.7Crdi 4X2;70;84;used;;manual;diesel;83000;11800
89231;Nissan;Qashqai;1.6 Tekna Sport 4X2 17��;80;86;used;1;manual;gasoline;82000;11800
102527;Seat;Leon;1.6 Tdi 105 Cv 5P. Start/Stop Style;35;77;used;1;manual;diesel;81354;11800
62093;Alfa;RomeoMito;1.3Jtdm S;42;62;used;;manual;diesel;81300;11800
22004;Ford;B-Max;1.5Tdci Trend 75;46;55;used;;manual;diesel;80253;11800
163;Audi;A1;1.6Tdi Attraction 90;74;66;used;1;manual;diesel;74000;11800
21904;Bmw;Z4;2.0 I Cabrio 110 Kw (150 Cv);132;110;used;;manual;gasoline;73000;11800
21906;Bmw;Z4;2.0 I Cabrio 110 Kw (150 Cv);132;110;used;;manual;gasoline;73000;11800
21907;Bmw;Z4;2.0 I Cabrio 110 Kw (150 Cv);132;110;used;;manual;gasoline;73000;11800
21908;Bmw;Z4;2.0 I Cabrio 110 Kw (150 Cv);132;110;used;;manual;gasoline;73000;11800
21909;Bmw;Z4;2.0 I Cabrio 110 Kw (150 Cv);132;110;used;;manual;gasoline;73000;11800
49513;Renault;Megane;Gt Style Energy Dci 110 S&S Eco2;47;80;used;;manual;diesel;71195;11800
93787;Peugeot;308;1.6E-Hdi Blue Lion Fap Allure 115;58;84;used;;manual;diesel;69000;11800
57920;Volkswagen;Polo;Polo 1.2 Tsi Bmt Sport 110;32;81;used;;manual;gasoline;68198;11800
63925;Citroen;Berlingo;1.6 Hdi 115 Xtr Plus 114Cv;47;84;used;;manual;diesel;68000;11800
64019;Citroen;Berlingo;1.6 Hdi 115 Xtr Plus 114Cv;47;84;used;;manual;diesel;68000;11800
64020;Citroen;Berlingo;1.6 Hdi 115 Xtr Plus 114Cv;47;84;used;;manual;diesel;68000;11800
64021;Citroen;Berlingo;1.6 Hdi 115 Xtr Plus 114Cv;47;84;used;;manual;diesel;68000;11800
64022;Citroen;Berlingo;1.6 Hdi 115 Xtr Plus 114Cv;47;84;used;;manual;diesel;68000;11800
22345;Ford;C-Max;1.6 Tdci Trend 85 Kw (115 Cv);34;85;used;;manual;diesel;68000;11800
110282;Toyota;Yaris;Hybrid 1.5 Active;58;73;used;;;hybrid;68000;11800
53109;Volkswagen;Golf;Sport 1.6 Tdi 105Cv 5P;82;77;used;1;manual;diesel;67286;11800
102746;Seat;Leon;Leon 1.2 Tsi 110 Cv Style;21;80;used;;manual;gasoline;67011;11800
93716;Peugeot;308;Cc 1.6 Vti Active;72;88;used;;manual;gasoline;65000;11800
51065;Renault;Trafic;2.0 L2H1 Furgon Largo;46;85;used;;;diesel;64824;11800
25133;Ford;Focus;1.0 Ecoboost Auto-S;33;92;used;1;manual;gasoline;64000;11800
85759;Mini;Cooper;One Cabrio;87;72;used;;manual;gasoline;64000;11800
22402;Ford;C-Max;1.6 Tdci Trend 85 Kw (115 Cv);34;85;used;;manual;diesel;61000;11800
22403;Ford;C-Max;1.6 Tdci Trend 85 Kw (115 Cv);34;85;used;;manual;diesel;61000;11800
22404;Ford;C-Max;1.6 Tdci Trend 85 Kw (115 Cv);34;85;used;;manual;diesel;61000;11800
22405;Ford;C-Max;1.6 Tdci Trend 85 Kw (115 Cv);34;85;used;;manual;diesel;61000;11800
22406;Ford;C-Max;1.6 Tdci Trend 85 Kw (115 Cv);34;85;used;;manual;diesel;61000;11800
67527;Citroen;C4Picasso;1.6E-Hdi Attraction 115;47;85;used;;manual;diesel;60200;11800
25100;Ford;Focus;1.6 Tdci 115 Edition 115 5P;41;85;used;1;manual;diesel;60000;11800
25101;Ford;Focus;1.6 Tdci 115 Edition 115 5P;41;85;used;1;manual;diesel;60000;11800
